Date,Mkt-RF,SMB,HML,RF
2000-05-02,-0.056471741056605886,-0.12539193319965744,0.11653679956191271,0.006842523841661569
2000-05-03,-0.0938611884929111,-0.10203205748998803,0.11653679956191261,0.006872723077529607
2000-05-04,-0.10557811518400075,-0.11625624901112057,0.1325647236963438,0.006902923219193437
2000-05-05,-0.10557811518400069,-0.10334122745363349,0.12916226608459824,0.006933124266680535
2000-05-08,-0.11531660139366441,-0.11459447510105261,0.1429105491646701,0.006963326220018
2000-05-09,-0.12242177877429966,-0.124741125361479,0.15473455343987713,0.006993529079232762
2000-05-10,-0.13451894460510203,-0.12261326748148242,0.1534774196227912,0.007023732844352
2000-05-11,-0.10759286732614981,-0.0983890007209896,0.13024092945632398,0.007053937515403147
2000-05-12,-0.08424711884313073,-0.085884503892319,0.11699765743926002,0.007084143092413044
2000-05-15,-0.07574027322313402,-0.09419547503287218,0.10596915758023076,0.007114349575409203
2000-05-16,-0.04782355006105447,-0.05563459296075884,0.07867336027908657,0.00710428084840799
2000-05-17,-0.04955828448402024,-0.038160568552346674,0.08567703308081868,0.007094212222069761
2000-05-18,-0.06001209797334705,-0.062344068357035105,0.1051815256008413,0.0070841436963935515
2000-05-19,-0.09576998997909149,-0.07796088637690914,0.1190503832155492,0.00707407527137848
2000-05-22,-0.11493873895902594,-0.10441133807883339,0.12555127686804332,0.007064006947023535
2000-05-23,-0.1188201906902614,-0.0823962480625931,0.12145554543176133,0.0070539387233275784
2000-05-24,-0.09603182507926088,-0.0742393535680028,0.08733864463844974,0.007043870600289761
2000-05-25,-0.0803803097348639,-0.047061408086628356,0.06549431454331393,0.007033802577909106
2000-05-26,-0.06520939427427824,-0.04371575147944936,0.058949768525710856,0.007023734656184509
2000-05-30,0.0404155305150562,-0.0237608735220714,0.012822845366554354,0.0070136668351149485
2000-05-31,0.008477381336626262,-0.008279191735901224,0.03887980894981007,0.007003599114699483
2000-06-01,-0.004536483175999792,-0.033616876182017905,0.05005971875197555,0.006943193396125112
2000-06-02,0.032693049560058876,-0.0339973794299037,0.02715925669836109,0.006882791301024289
2000-06-05,0.027946933036953468,-0.00918299172512981,0.009055053540394062,0.006822392829179479
2000-06-06,0.029400742215912695,0.021041541846976795,0.0002719828468674395,0.006761997980373544
2000-06-07,0.003799682692902604,0.02063446857204522,0.0016849389320109716,0.006701606754389117
2000-06-08,0.010202373794416476,0.023583397493893297,-0.007031393968811647,0.0066412191510088064
2000-06-09,0.002983778030899286,0.02772786908161309,-0.0053348646921754905,0.0065808351700152
2000-06-12,-0.009644977443457934,-0.0041404410522880505,0.007486058814490149,0.0065204548111912845
2000-06-13,-0.009156636702552432,-0.0182221098874037,0.010540280900629405,0.006470140360774385
2000-06-14,0.010168501905617966,-0.009986883522639047,-0.0033748995189721116,0.00641982842550157
2000-06-15,0.036890352788423904,-0.012651126933870906,-0.008676628950417837,0.006369519005247107
2000-06-16,0.02921736417778964,-0.007255777900722595,-0.011146539681556095,0.006319212099885342
2000-06-19,0.031042936956189288,-0.01120032631474558,-0.020582164302915366,0.006268907709290283
2000-06-20,0.038644041217732544,0.014034927177374219,-0.03719228732992174,0.006218605833336236
2000-06-21,0.05493690898301438,0.029777001651700417,-0.04724247222209382,0.006168306471897792
2000-06-22,0.063827435862419,0.04039111383525656,-0.05073519277374188,0.0061180096248492095
2000-06-23,0.03183340933324956,0.03852065438169722,-0.046187816451699976,0.006067715292064621
2000-06-26,0.032959306317940334,0.05826320152293051,-0.061297524251259616,0.006017423473418455
2000-06-27,0.005853353699394375,0.06050392820492098,-0.049478647391006415,0.005967134168785011
2000-06-28,0.0005907448399602999,0.07370609840964298,-0.052449326081487155,0.005916847378038468
2000-06-29,0.007794348863853695,0.07081230077967085,-0.05028639778651637,0.005866563101053505
2000-06-30,0.026440225503433636,0.10070450215675066,-0.07090778177271038,0.005816281337704055
2000-07-03,0.06114212842486959,0.09518884520066366,-0.07173683491211594,0.005826337187671956
2000-07-05,0.05184230318330977,0.11075024155995454,-0.06018207533872564,0.005836393138175163
2000-07-06,0.08686061383016244,0.12049170033169984,-0.07418982448726523,0.005846449189214964
2000-07-07,0.08589736956384295,0.12480390254079472,-0.06828637903612131,0.005856505340792111
2000-07-10,0.0986583962956236,0.12390657194443205,-0.06875001041597979,0.005866561592907437
2000-07-11,0.10196031493806697,0.11986212606378437,-0.06977111786069912,0.005876617945562275
2000-07-12,0.07531881628179134,0.1160840637214377,-0.05453863181604778,0.005886674398757629
2000-07-13,0.08318595133777165,0.11965803450489487,-0.06803584972211385,0.005896730952494378
2000-07-14,0.06670038954180181,0.10731499727875107,-0.0584912969764165,0.00595707389462192
2000-07-17,0.0375736953953394,0.10229909477999928,-0.049343891905109495,0.006017420456674323
2000-07-18,0.027367711038344344,0.08882196130014117,-0.030754305676865427,0.006077770638868936
2000-07-19,0.02405128142538887,0.07692463183326786,-0.02021271909921397,0.006138124441422905
2000-07-20,0.025772205880137095,0.07069653046260985,-0.019916561734710046,0.0061984818645531795
2000-07-21,0.018548457951403766,0.05910245915122265,-0.013073086355301375,0.006258842908477123
2000-07-24,0.003479968169635843,0.0375391455833753,-0.002378985153974162,0.006319207573411901
2000-07-25,0.02074457646726155,0.03931969933614292,-0.012121954520626648,0.006379575859574676
2000-07-26,-0.0072265415473167895,0.05016114855690123,0.006090989497379042,0.006439947767182828
2000-07-27,-0.01458483841485476,0.032900532364945785,0.029871139543342907,0.006500323296453528
2000-07-28,-0.042333344955013306,0.029906916990312282,0.05689096762419741,0.006560702447603948
2000-07-31,-0.025256274841880012,0.025836138662287355,0.05118888827044522,0.006621085220851471
2000-08-01,-0.03963868274801002,0.009671572001407579,0.08167667065005654,0.006661342817892793
2000-08-02,-0.037039208505824144,0.0009623288163865309,0.08872872517285037,0.006701602024948314
2000-08-03,-0.029842909246949698,-0.02059899988652753,0.09485378129196621,0.0067418628420824085
2000-08-04,-0.0024546587232446176,-0.028043936474707487,0.09224076510749862,0.006782125269359178
2000-08-07,0.01920701670090479,-0.0259043493826966,0.0765102415734713,0.006822389306843078
2000-08-08,0.010925707211261824,-0.043211349393664424,0.09994106784784836,0.006862654954598908
2000-08-09,0.0104174489371486,-0.032622079691813674,0.0952362567548951,0.006902922212690784
2000-08-10,-0.007631091383252921,-0.05203434565117533,0.11838597132424925,0.006943191081182961
2000-08-11,0.007654566828602774,-0.04966229667122119,0.10919436466815341,0.0069834615601400436
2000-08-14,0.012655830312961433,-0.06537190349590229,0.11976133236642106,0.007023733649626363
2000-08-15,-0.0010924452546609393,-0.0591586224353393,0.11320522255103761,0.007003598007507646
2000-08-16,0.013322684092273938,-0.051909069140785156,0.09207326543956423,0.006983462768005087
2000-08-17,0.015834141126308605,-0.05617249393229738,0.08824334917800271,0.0069633279311105195
2000-08-18,-0.0015870239196185492,-0.04598387981312408,0.09163624305555665,0.0069431934968161215
2000-08-21,0.0037114528734384284,-0.0484593707437487,0.0822883672313231,0.006923059465113994
2000-08-22,0.0024081918978737203,-0.04397277267241591,0.0782922920304888,0.006902925835995752
2000-08-23,-0.005111601072636503,-0.046352370510248354,0.07557783152291044,0.00688279260945335
2000-08-24,-0.006794329436159064,-0.04207165795892296,0.07211625145565376,0.006862659785478881
2000-08-25,-0.016437102936778924,-0.03129760952463899,0.07211625145565376,0.006842527364064567
2000-08-28,-0.012605039701467693,-0.0442340842218566,0.08232377982968724,0.006822395345201941
2000-08-29,0.000606935438867362,-0.039845460531918966,0.0681995347543022,0.0068022637288830835
2000-08-30,0.011543637091270834,-0.032131052260607654,0.05628496092869402,0.006782132515099796
2000-08-31,0.010146063725112873,-0.027957111356706796,0.05777448444329931,0.0067620017038442235
2000-09-01,0.027340039277880725,-0.022099667014174148,0.04404803992006278,0.006772066908212229
2000-09-05,0.03223908370219671,-0.020626925548834014,0.0497475577558545,0.006782132213208137
2000-09-06,0.01436925974794504,-0.016185548107505426,0.06637535828217257,0.0067921976188330116
2000-09-07,0.0362665590614458,-0.01647852441837279,0.045277814345439586,0.00680226312508771
2000-09-08,0.036998533422034234,-0.006456907589540309,0.030612965819938494,0.0068123287319733
2000-09-11,0.05695918912832508,-0.012033575242640981,0.02889021061650323,0.0068223944394908516
2000-09-12,0.040952581592282926,-0.01673817726529501,0.03478139514740648,0.006832460247641435
2000-09-13,0.04230365822573936,-0.004583152199570663,0.016935061832062556,0.006862658577816347
2000-09-14,0.04219944870182154,0.004177392115504537,0.010652054972711374,0.006892857813741804
2000-09-15,0.01807971069408462,0.016300462995259522,0.02216197847589706,0.006923057955444918
2000-09-18,-0.009065045196162956,0.02070490967020372,0.024811122359506842,0.0069532590029530664
2000-09-19,-0.008281387659742397,0.02294687332962319,0.018201436596027312,0.006983460956293472
2000-09-20,-0.01313595429357585,0.034974286070007694,0.002161207881198299,0.007013663815492998
2000-09-21,-0.012540261710654447,0.023439096494941573,0.010470836278215354,0.007043867580578975
2000-09-22,0.0017273691446932564,0.021795347695110465,0.00046320196823993674,0.007074072251578788
2000-09-25,-0.012375871626528773,0.016592515952653323,0.0046584350435859645,0.0071042778285192515
2000-09-26,-0.033837478525201574,0.011303590406926554,0.01998903258666664,0.007134484311427854
2000-09-27,-0.0314109100063277,0.005232125985832375,0.02161808274851406,0.007164691700331516
2000-09-28,-0.007152517650244976,-0.0009569893876654074,0.012809264308933976,0.0071948999952576205
2000-09-29,-0.030520565593207954,0.008670407622853033,0.03307563370033443,0.007225109196233395
2000-10-02,-0.03460381230851934,-0.009249877091875882,0.05037296985713774,0.007255319303285707
2000-10-03,-0.05085400710133416,-0.007068918246170503,0.06440326060645957,0.007285530316441883
2000-10-04,-0.044683941140896875,-0.007366351420934576,0.05811321729959058,0.007315742235729094
2000-10-05,-0.05209464751494063,-0.011725656794472654,0.07189240214025756,0.00734595506117456
2000-10-06,-0.07580645172799141,-0.019478752436303277,0.09860589455561872,0.007376168792805546
2000-10-09,-0.0790424235356665,-0.02872895288501726,0.10665550113020067,0.007406383430648957
2000-10-10,-0.09673023448776279,-0.026878727309001166,0.12009036775373357,0.007436598974732156
2000-10-11,-0.11245184489079661,-0.03384064420424676,0.13254454293360604,0.007466815425082343
2000-10-12,-0.13661973939372019,-0.03162666939271929,0.14464099592760635,0.007497032781726565
2000-10-13,-0.11366793683387363,-0.03868591176682888,0.12575937016497038,0.007527251044692114
2000-10-16,-0.1149041042859882,-0.04233270575233971,0.1249684914424538,0.007527251044692215
2000-10-17,-0.12366300540483824,-0.03878045613959147,0.11852740827328695,0.007527251044692283
2000-10-18,-0.12020272973518023,-0.039166178267946494,0.10459654813298017,0.007527251044692282
2000-10-19,-0.09524022782092059,-0.05061489821709219,0.08921312663309604,0.007527251044692351
2000-10-20,-0.07927441556607148,-0.03749549545894622,0.06348961504561479,0.0075272510446923934
2000-10-23,-0.07483495518909228,-0.023525064186502808,0.042121361182785436,0.00752725104469249
2000-10-24,-0.07130166155061841,-0.036081410550133385,0.05294643325260249,0.0075272510446924845
2000-10-25,-0.09732262406974047,-0.03656380399896222,0.07649306929505445,0.0075272510446923995
2000-10-26,-0.09741288278146236,-0.03513111410702051,0.07368660987445182,0.007527251044692432
2000-10-27,-0.07785698087959257,-0.043545668344459276,0.07198975233217692,0.007527251044692542
2000-10-30,-0.05400521643391183,-0.05583128344249335,0.08552551476468682,0.007527251044692662
2000-10-31,-0.03989565377898499,-0.053009500069637866,0.08255267888897452,0.007527251044692697
2000-11-01,-0.04076313085116526,-0.062415444645823506,0.09606551683765913,0.007517178290370845
2000-11-02,-0.02542845739503582,-0.04477145633433798,0.07488917919936082,0.007507105636751276
2000-11-03,-0.029602419181092823,-0.02969294423344232,0.06521227351486122,0.007497033083833125
2000-11-06,-0.022868968549907734,-0.03339306145563294,0.059705111233813855,0.007486960631615278
2000-11-07,-0.01418686730115879,-0.025713090808443573,0.04922646878119024,0.007476888280096775
2000-11-08,-0.03157369076593455,-0.017082403471131612,0.06731658031190027,0.0074668160292766066
2000-11-09,-0.06261784923239021,-0.021796636548008654,0.0894444018090626,0.007456743879153923
2000-11-10,-0.07619346676933246,-0.033078361558988204,0.100613784477452,0.007446671829727417
2000-11-13,-0.08261266624495339,-0.01824194580808969,0.10267587518892739,0.007436599880996348
2000-11-14,-0.04590230287414576,-0.020104306334212625,0.07152992628616794,0.007426528032959518
2000-11-15,-0.04628151499542005,-0.02078941119394706,0.07995101789829097,0.007416456285615889
2000-11-16,-0.060046721153650055,-0.02451973724654171,0.09480236224009105,0.007406384638964577
2000-11-17,-0.044193476646888566,-0.016318321765479798,0.08327018535884581,0.007396313093004652
2000-11-20,-0.0640561360519777,-0.016614165879234692,0.0969783672580659,0.007386241647734937
2000-11-21,-0.05085644073047046,-0.02350268868404343,0.09338991700831238,0.007376170303154613
2000-11-22,-0.05423830213476986,-0.025457246953290835,0.10530520241260331,0.007366099059262409
2000-11-24,-0.006448964514946079,-0.02284167495207203,0.06840711269255796,0.007356027916057621
2000-11-27,-0.040689556611947265,-0.01979450584670171,0.08698240509977165,0.007345956873539088
2000-11-28,-0.058968516576743506,-0.029617188421642043,0.12060604482767456,0.007335885931705605
2000-11-29,-0.038525915254035356,-0.046481612034769804,0.12305375461582081,0.0073258150905565365
2000-11-30,-0.05006437996609371,-0.05002237682348038,0.1324218296294982,0.00731574435009079
2000-12-01,-0.07893083957545884,-0.031215664757781165,0.15224008086955998,0.007315744350090696
2000-12-04,-0.08413307324016342,-0.050107489422737427,0.17334679624628185,0.007315744350090729
2000-12-05,-0.0427483035815163,-0.05558128630435511,0.14610354466995348,0.007315744350090758
2000-12-06,-0.05865777310549191,-0.04728436334247273,0.1482561709400929,0.007315744350090624
2000-12-07,-0.04002020131736719,-0.045662476118040835,0.13215017462381687,0.007315744350090542
2000-12-08,-0.013236764934121644,-0.04925234207602083,0.12349998730388007,0.0073157443500905
2000-12-11,-0.010889889734282105,-0.0360808961122647,0.10093662190788813,0.007315744350090454
2000-12-12,-0.028661274482951592,-0.02520410232030188,0.08666822386254318,0.007315744350090332
2000-12-13,-0.06543507148792793,-0.03362754720489977,0.11595698294752853,0.007315744350090237
2000-12-14,-0.07783082817639196,-0.028586278390157975,0.11928554821780352,0.007325815090556045
2000-12-15,-0.10529969712432902,-0.03750977464753788,0.14879994790307816,0.007335885931705163
2000-12-18,-0.09966139372519271,-0.05446743673926691,0.17709379945131162,0.00734595687353849
2000-12-19,-0.11548678019322085,-0.05237196817960783,0.20215086314141056,0.007356027916057119
